SMILES,Validity,SA Score
CC(C)CCCCC/C=C\CCNC(=O)C(=O)N(C[C@@H](C)CCCCCCC(C)C)C(=O)C(=O)N(C(=O)CN(CCO)CCO)[C@H]1[C@@H]2COC[C@H]1CN(C(=O)[C@H](C)O)C2,True,5.933625277772746
CCCCCC/C=C(/C)COC(=O)c1ccccc1N(C(=O)CN(CCO)C[C@H](C)O)[C@@H](CCCC)CCCCCC,True,3.7626795022865878
C/C=C(/C)CCCN(CC[C@@H](C)CCC[C@@H](C)CCCC(C)C)C[C@@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@@H]1O,True,4.446974044778173
C=CCCCCCCCCCCNC(=O)C(=O)N(C(=O)[C@@H](CO)NC/C=C/C=C/CCC)[C@@H]1CC[C@@H](O)[C@@H](O)C1,True,4.502383064062729
CCC/C=C/C=C\CN(C[C@@H](C)CCCCCCCCCCCCCC)C(=O)C(=O)N(C(=O)CN(CCO)CCO)[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C1CCC(O)CC1,True,5.637993320868742
CCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)c1ncnc2c1nc(N=[N+]=[N-])n2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,True,4.502369023283518
CCCC[C@H](CC)C/C=C/CCOC(=O)C[C@@H]1CN(c2nnc(C(=O)N(C(C)C)[C@@H](C)[C@@H](C)CC=C(C)C)n2CC(C)(C)O)C[C@H]1O,True,5.0256399965933785
C=C[C@H](C)CCCNC(=O)C(=O)N(CCO)[C@H](CO)CN(/C=C\CCCC)C(=O)C[C@@](C)(O)C=C,True,4.684744918212333
C=C/C=C/CCCN(C/C=C(/C)C(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)C[C@H](O)C1(O)CCOCC1,True,4.0915615675260195
C=CCCCCCCCC[C@H](CC)N(C[C@@H](O)CC(C)(C)O)[C@H]1C[C@@H](C(=O)OCCC=CCCCCC)C1,True,4.015694627267894
C=C(C)CCC[C@@H](C)CN(CCCCC=CCCCCCCCCCCC)[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1SC,True,4.544641131465427
CCCCCCCCCCCC/C=C/CCOC(=O)[C@@H](CC(=O)N1CCO[C@@]2(CCN(C(=O)C#CC(=O)O[C@H](CC)CCCCCCCCCCC)C2)C1)NC,True,5.039367305564937
CCCC/C=C\N([C@@H]1CC[C@H](O)[C@@H](O)[C@H]1O)[C@@H](C)/C=C/CCCC,True,4.513658311514225
CCCCCC[C@H](CCCC)N(C(=O)CN1C[C@H](O)C[C@H](O)C1)[C@@H](C(=O)OC[C@H](C)CCC[C@@H](C)CCCC)[C@@H](C)CC,True,4.60088109060937
CCCCCCC[C@@H](C)CCOC(=O)[C@@H](O)CN(C[C@@H](O)COc1ccccc1C)[C@@H](C)CCC[C@H](C)CC,True,4.061937558587845
CCCCCCCCCCCCCC[C@H](CC)N(C(=O)C[C@@](C)(O)C1CC1)[C@@H]1CN(c2ccnc(C(=O)O[C@H](CC)CCCCC(C)C)n2)C[C@H]1O,True,4.77777928466016
CCCCCCCCC=CN(C(=O)C(=O)N(C[C@@H](O)CO)C[C@@H](C)O)C(C)(C)C[C@@H](C)CC,True,4.285352606817256
C/C=C\CC[C@H](C)N(CCCCCCCC(C)C)C(=O)C(=O)N(C(=O)C(O)O)C1CCN(C2CCN(C(=O)[C@@H](O)C(C)C)CC2)CC1,True,4.29548013338904
C/C=C/C=C\CCCN1CCC(O)(CC(=O)N(C[C@H](O)[C@@H](C)O)C(=O)C(=O)NCCCC[C@@H](C)CCCCCCCCCCCC)CC1,True,4.4347331664125385
CC/C=C/C=C\CCN(/C=C/CCCCC)C(=O)C(=O)N(CC#CCO)C[C@H](O)C[C@]1(O)CCOC1,True,4.735981817064479
CCCC#CCCCN(Cc1cnn(CCO)c1)[C@@H](C(=O)OCC=CC=CCCCCCCCCC)[C@@H](C)O,True,4.105413559047557
C/C=C\[C@@H](CCCC)OC(=O)/C(C)=C\CN(C[C@H](C)CCCC(C)C)C[C@H](O)C1(O)CCOCC1,True,4.459855300781891
CCCCCCCCCC[C@@H](C)C[C@@H](C)OC(=O)C[C@]1(N(C[C@H](C)CCCC(C)C)C[C@H](O)C[C@@]2(O)CCOC2)CCOC1,True,4.891542103314946
CCCCCCCCCCC[C@H](C)COC(=O)CNC(=O)CN(CC)[C@H](C)C(=O)O[C@@H](CC)CCCCCCCC(C)C,True,3.8242633077817807
CC=CCC[C@H](CC)OC(=O)CS(=O)(=O)CCN1CCCC[C@@H]1CC(=O)OCCC/C=C\C/C=C/CCCCC,True,4.027234606945383
C/C=C\[C@H](CCCCCCCC)OC(=O)[C@@H]1C[C@H](O)CN(C(=O)N(C2CCN([C@@H]3CCC[C@@H]3O)CC2)[C@H](CC)CCCCCCC(C)C)C1,True,4.782147389826167
CCCCCCCC[C@@H](C)CCN(C(=O)C(=O)N(C[C@@H]1CCN(C(=O)CN(CCO)CCO)[C@@H]1c1cccnc1)C(=O)CC1(O)CCC1)[C@H](C)CCCC(C)C,True,4.895426789877577
CC=CCCC=CCN(C(=O)C(=O)N[C@H](CC)CCCCCCC/C=C\CC)C(=O)C(=O)N(CCCCN1C[C@@H](C)O[C@H](C)C1)C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,True,5.378356030345211
C=CCC/C=C/CCOC(=O)[C@@]1(N(CCCC[C@H](C)CCCCCCC)C[C@@H](O)C(C)(C)O)CCOC1,True,4.406602787728019
C=CCCCCCCCCC[C@@H](C)N(C[C@@H](O)Cn1cccn1)C[C@H](O)C(=O)OCCCC[C@@H](C)CCCCC,True,4.143897749708941
CCCC/C=C\CCNC(=O)C(=O)N(CC[C@H](C)CCCCCCCCCCC)C(=O)C(=O)N(C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1)c1cccc(CN2CCOCC2)c1,True,4.853566409702095
CCC/C=C/C=C\CCCOC(=O)[C@@H]1C[C@H](C(=O)OCCCC[C@H](C)CCCCCCC)CN(CCS(=O)(=O)C(C)C)C1,True,4.124803841072021
CCCCC=CN([C@H]1[C@@H](O)[C@H](O)CO[C@H]1O)[C@H](C)CCCCCCCC,True,4.363419682302553
CC/C=C\CC/C=C\OC(=O)CN(CC(=O)NCCC(=O)O[C@@H](C)CCCCCCCCCCCCCC)C(C)C,True,3.5682015322925036
C=CCC/C=C/CCCCN(C(=O)C(=O)N(C[C@@H](C)O)[C@@H](C)CO)c1ccc(C(=O)OC/C=C/C/C=C\CC)cc1N(C)C,True,4.362130285393052
C/C=C/C=C\C=C/OC(=O)[C@H](C)N(CCN(/C=C\C(C)=C\C)C(C)=O)C[C@@H](O)CC1(O)CCOCC1,True,4.861506818795423
C=C(C)CCCCNC(=O)C(=O)N(C(=O)[C@@H](O)CCSC)[C@@H]1CCc2nc(N(CC/C=C\CCCCC)C(=O)CN(CCO)CCO)sc2C1,True,4.532672651205609
CCCCCCC#CCCCCNC(=O)C(=O)N(C(=O)N(CCC=CCCCCCCC)c1cc(N2CCOCC2)ccc1C)C(CO)(CO)CO,True,3.768643315282535
CCCCCCCCCCCC[C@@H](CC)OC(=O)[C@H](C1CC1)N1C[C@H](C(=O)O[C@H]2C[C@H]3CC[C@]2(C)C3(C)C)[C@H](C(=O)OC)C1,True,5.349327737184821
CCCCCCCCCCOC(=O)[C@@H](CC(=O)N1CCCC2(CCN(C(=O)C(O)O)CC2)C1)N(C)[C@@H](CC)CCC=C(C)C,True,4.545395996354932
CCC/C=C(\C)CN(C)C[C@@H](O)[C@H](C)C(=O)N(CCCCCCCCCCCCCCCCCCCC)CC(C)(CO)CO,True,4.030005157465838
C/C=C/CCCOC(=O)[C@@H](C)N(CCN(CCCCC#CCC)C(C)=O)C[C@H](O)CCC1(O)CCC1,True,4.157904021592624
CCCC/C=C/C=C/CCOC(=O)c1ccc(CN(C(=O)[C@@H](C)N2C[C@@H](CO)[C@H](CO)C2)[C@H](C)CCCC(C)C)cc1,True,4.201425108264264
C=CCCCCCOC(=O)[C@H](C)C(=O)N(CCN(C)C)CC(=O)OC(CCCCC)CCCCC,True,3.3264541529394567
CCCCCCCCCC[C@H](CCC(C)C)N(C(=O)C(=O)N(C[C@@H](O)C[C@]1(O)CCOC1)CC1(O)CCC1)C1=CCCCC1,True,4.610820002132046
CCCCCCCCCC[C@@H](C)N(C(=O)[C@H](C)[C@H](O)CN(C)CCC[C@@H](C)CCCCCCC)C(CO)CO,True,4.151186434776873
CCCCC#CCCCN(C(=O)CN1C[C@H](O)C[C@H](O)C1)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,True,3.7215125071553574
CCC/C=C\CCCN(C[C@H](O)CC1(O)CCOCC1)[C@@]1(C(=O)O[C@@H](CC)CCCCCCCC)CCOC1,True,4.5250867369709
C=CCCCCCCCCCCC[C@H](C)NC(=O)C(=O)N(C(=O)CN1C[C@@H](CCO)[C@@H](CO)C1)C1(C(=O)OCC[C@H](C)CCCCCCCCC)CCCCC1,True,4.748549221011164
C/C=C/CC/C=C\COC(=O)[C@]12CN(Cc3nc(CCOC)no3)C[C@@]1(C(=O)OCC=CC=C(C)C)C2,True,4.525900220385384
CCCC/C=C/C=C/CCOC(=O)[C@H](OCCO)N(CC)CC(=O)O[C@@H](C)CCCC(C)C,True,4.025076054046307
CCCCCCC[C@@H](C)C[C@H](C)NC(=O)C(=O)N(CC[C@@H]1C[C@H]1CCCCCCC)C(=O)C(=O)N(CC(C)(CO)CO)C(=O)C[C@]1(O)CCNC1,True,5.156384803254007
CCCCCCCCCCCCCC[C@@H](C)N(CCCC[C@H](C)CCCCCCCCCC)C(=O)C(=O)N(CC(C)(C)CN(C)C)C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,True,4.864773579928738
CC/C=C/C=C/CN(C(=O)CN(CCO)CCO)c1nc2c(s1)C[C@@H](N(C(=O)[C@@H](O)[C@@H](C)CC)[C@H](C)CCCCCCCCCCCC)CC2,True,4.770546875316675
CC[C@@H](C)/C=C\N(C(=O)[C@]1(C)C[C@@H](O)CN1C(=O)C(=O)NCCCCCC(C)C)C(CO)CO,True,4.51986804575793
CC/C=C/C/C=C\C/C=C\CCCOC(=O)[C@H]1CC[C@@H](C(=O)OCCCCCC)N1CCOC,True,3.820803702050717
CCCCCC=CCOC(=O)CCCN(C[C@H](C)CCC)C[C@H](O)C1(O)CCOCC1,True,3.841040295017952
CCCCCCCCCCCCC=CCNC(=O)C(=O)N(C(=O)CN1CCC[C@@H](C(=O)OC[C@H](C)CCCCC(C)C)C1)[C@H]1CC[C@@H](O)[C@@H](O)C1,True,4.611586357084791
CCCCCCCCCC=CC=CCOC(=O)[C@@H](C)C(=O)N1CCN([C@H](C)CC(=O)O[C@H](CCCCCC)CCCCCCCCC)CC1,True,4.11818759699872
C=C[C@@H](CCC=C(C)C)N(C(=O)C[C@@]1(O)CCCN(CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC)C1)C(CO)CO,True,4.2794457446461625
CCCCC=C[C@@H](C)CNC(=O)C(=O)N(C(=O)C(=O)N(C(=O)CN(CCO)CCO)[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)[C@@H](O)C(C)C)[C@@H](CCCCC)CCCCCCCCCC,True,6.055715866519971
CCC#CCCCOC(=O)C1CCC(O)(CN(/C=C\[C@@H](C)CCC)C[C@H](O)Cn2ccnn2)CC1,True,4.444674960932636
CCCCCC#CCCCCN(C[C@@](C)(O)CN1CC[C@](O)(C(=O)OC[C@H](C)CCC)C1)C(=O)OC(C)(C)C,True,4.302017102169189
C/C=C\CC[C@@H](C)N(CCC[C@@H](C)O)[C@@](C)(CO)C(=O)O[C@@H](CCCCCCC)CC(C)C,True,4.379346444660266
CCCCCCCCCCCCCC[C@H](C)N(CC[C@@H](C)CCCCCC)c1c(C(=O)OCC)ncn1C1CCN(C(=O)C2=C[C@@H](O)[C@@H](O)[C@H](O)C2)CC1,True,4.7318286097808455
C#CCCCCN(CCCCCCC(C)C)[C@H](CO)C(=O)N1CCC[C@@H](CO)[C@H]1CO,True,3.9882746039384314
CCCCCCCCCCC[C@@H](C)CCN(C[C@@H](O)CO)[C@](C)(CCF)C(=O)OC[C@H](C)CCCC,True,4.208379912669818
CCCCCCCC[C@@H](C)C[C@H](C)OC(=O)C[C@@H](N(C/C=C(/C)CCC)C[C@H](O)CO)C(C)(C)C,True,4.265432432131834
CCCCCCCCCC[C@@H](CCC(C)C)N(C(=O)C(=O)N(Cc1ccccc1CN1CC[C@H](O)C1)C(=O)N1C[C@@H](CO)[C@@H](O)C1)[C@@H](C)CCC[C@H](C)CC,True,4.902305511171307
CCCCC/C=C/C=C\COC(=O)c1nccc(N2C[C@@H](O)[C@H](N(CC/C=C(/C)CC)C(=O)CC3(O)CCC3)C2)n1,True,4.3700527070384965
C=C(CCCCC)N(C[C@H](O)C(=O)N[C@H]1CC[C@@H](O)[C@@H](O)CC1)C(=O)C(=O)N[C@@H](CCCCCC)CCCCCCCCCC,True,4.495491862205041
C=C(CCCCCC)N(C(=O)[C@H](O)N1CCOCC1)c1ccc(C2(N(C[C@@H](CC)CCCCCCCCCCCC)C(=O)C(O)O)CCC2)cc1,True,4.422589364702282
CC/C=C\CC/C=C/CN(C(=O)C(=O)N(Cc1ccc(N2CCC(O)CC2)cc1)C(=O)C(=O)N1CCC(O)(CO)CC1)[C@H](CCCCCC)CCCCCCCCC,True,4.283855961801059
CCCCCCCCCC[C@H](CCC(C)C)N(C(=O)N([C@H](C)CCCCCC)C(CO)(CO)CO)c1ccc(N2CCCCC2)nc1,True,4.1360342964135155
CCCCCCC[C@H](CCCC)OC(=O)[C@@]1(N(C[C@H](C)CCCCC)C[C@H](O)CCC2(O)CCC2)CCOC1,True,4.472888813766314
CCCCCCCCCCCCC[C@@H](C)CN(C(=O)C(=O)N(CCN(C)CCO)C(=O)c1cccc(O)c1O)[C@H](CC)CCCCCCCC,True,4.064962523922819
CC#CCCCCCCOC(=O)[C@](C)(CO)N(C[C@H](O)CC1(C#N)CCC1)[C@H](C)CCCC(C)C,True,4.483916317988369
C=C[C@H](C)C[C@H](CCCC)N(C(=O)C(=O)N(C(=O)C[C@@H](O)CN)[C@@H]1CC[C@@H](O)[C@@H](O)CC1)/C(=C/CCCCCC)CC,True,5.10587734950545
CCCCCCCCC#CCOC(=O)[C@@H](CC(=O)N1CCCC2(CCN(C(=O)C(O)O)CC2)C1)N(C)CCCCCCCCCCCCCCCCCCCC,True,4.435219811568655
C/C=C/C=C/C=C\N1C[C@@H](O)C[C@H]1C(=O)N1CCCC[C@H]1C1CCN(C(=O)C[C@@](C)(O)CC(=O)O/C=C/CCCCCC)CC1,True,4.7578229349701076
CCC/C=C/CCOC(=O)[C@@]1(N(C[C@@H](O)C[C@](C)(O)C2CC2)[C@@H](CC)CC(C)(C)C)CCOC1,True,4.754183707122387
CC/C=C\CCCOC(=O)[C@](C)(COC)N(CCCCCCCCCCCCCCCC)C[C@@H](O)CC1(O)CCOCC1,True,4.1264341969409815
C=CCCCCCCCCCCC[C@@H](C)NC(=O)C(=O)N(CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC)C(=O)C(=O)N(C(=O)C(O)O)C1CCN(C2CCN(C(=O)[C@](C)(O)C(F)(F)F)CC2)CC1,True,5.149591260886382
C=CCCCCC=CCCN(C(=O)C(=O)N[C@H]1CC[C@H](C(=C)C)CC1)C(=O)C(=O)N(C[C@H](C)N1CCC[C@@H](C)C1)C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,True,5.147367990067195
CC/C=C/CC/C=C/N(C[C@@H](O)[C@H](C)O)[C@@](C)(CC(=O)O[C@H](C)CCCCCCCCCCC)C1CC1,True,4.485624642931107
CC=CCC[C@H](C)N(C[C@H](C)CCCCCCC(C)C)C(=O)C(=O)N(C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1)[C@@H]1CC(=O)N(CCN2CCOCC2)C1,True,5.107419415878326
CCC(CC)CN(C[C@]1(O)CCN(CC(=O)OCCCC[C@@H](C)CCCC(C)C)C[C@H]1O)C(=O)c1cscn1,True,4.2348881229722855
CCCC/C=C/C=C\CCN(CC1(O)CN(Cc2ccc(CO)cc2)C1)C(=O)[C@@H]1C[C@H]1C(=O)OC[C@@H](C)CCC=C(C)C,True,4.362591917995097
C=CC/C=C/C=C/N(CCCCC=C(C)CC)C[C@@H](O)CC(=O)N1C[C@@H](CO)[C@@H](CO)C1,True,4.51173279348271
C=CC[C@@H](C)COC(=O)[C@@](C)(CCF)N(CC/C=C/CCCCC)C[C@@H](O)[C@H](C)O,True,4.611579508827379
CC/C=C/CCCCCCN(C[C@H](O)C(C)(C)O)[C@H](C(=O)O/C=C/CCCCCC)C1CC1,True,4.001134380335404
C/C=C\CC/C=C/COC(=O)c1cc(CNC[C@H](OC)C(=O)OCCC/C=C\CCC)cn1C,True,3.8044832018039134
C=CC/C=C/C=C/N(C[C@H](C)CCCCCCC(C)C)CC1(C(=O)N2C[C@H](O)C[C@H](O)C2)CC(O)C1,True,4.550339475078244
CCCCCCC/C=C\OC(=O)[C@@H](N(C=CCCC(C)C)C[C@H](O)C[C@]1(O)CCOC1)C(C)(C)C,True,4.611914916166507
CCCCCCCCC/C=C/C=C\CN(C(=O)C(=O)N(C(=O)C(O)O)C1CCN(C2CCN(C(=O)c3cc(O)no3)CC2)CC1)[C@H](C)C[C@H](C)CCCCCCC,True,4.665853075765872
C=C[C@@H](C)C[C@@H](C)COC(=O)[C@@H]1CC[C@@H](C(=O)OC(=C)CCCC(C)C)N(C(=O)[C@@H](C)N(C)C)C1,True,4.477370632799435
CCC[C@@H](C)/C=C\N(C(=O)C1([C@@]2(O)CCCN(C3=CC[C@H](C(C)C)CC3)C2)CCC1)[C@@H]1C[C@@H](O)[C@@H](O)C1,True,5.288834049797808
C=CCCCCCCCCCOC(=O)c1ccc(C)c(N(C(=O)CN(CCO)CCO)C(=O)C(=O)N[C@H](CCCCC)CCCCCCCCCC)c1,True,3.850277521714421
CC/C=C\[C@@H](C)N(C(=O)N(/C=C/CC/C=C/CC)Cc1ccccc1CN1CC[C@@H](O)C1)C(C)(CO)CO,True,4.392530853682989
CCC/C=C\CCCCN(C[C@](C)(O)C(F)(F)C(F)(F)F)[C@@H](CO)C(=O)OC[C@H](C)CCC,True,4.242432333125432
CCCCC#CC#CCCCCNC(=O)C(=O)N(CC(=O)OC=C[C@H](C)CCC)C(=O)CN(C[C@@H](C)O)[C@H](C)CO,True,4.744601147645689
CCCCC(CCCC)NC(=O)C(=O)N(CC(=O)O[C@H](CC)CCC=C(C)C)C(=O)CN1CC[C@@H](CO)[C@H](O)C1,True,4.276456553713638
C/C=C/C/C=C/CN(C[C@H](O)CC1(O)CCOCC1)[C@](C)(Cn1cccn1)C(=O)OCCC/C=C/CC,True,4.549246154451317
C/C=C\C/C=C/CCCN(Cc1ccccc1CO)C[C@H](O)C(=O)OCCCCC#CCCCCCC,True,3.615928027150085
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCN(CC(CCCCCC)CCCCCC)C(=O)C(=O)N(C(=O)C(=O)N(CCC(F)(F)F)C[C@H](O)CO)C1CCN([C@H]2CCC[C@H]2O)CC1,True,5.185070512927682
CC/C=C/CC/C=C/OC(=O)[C@@H](N)[C@H](C(C)=O)C(=O)O[C@H](C)C[C@H](C)CCCCCCCCCC,True,4.309609549562277
C=CCC[C@@H](C)OC(=O)[C@@H](CC(=O)N1CCC([C@@H]2CCCCN2C(=O)CN(C)C(=O)C(=O)OCCCCCCCCCCCCCCCC)CC1)NC,True,4.242549926655463
CC=CCC=CCN(C(=O)CN(CCO)CCO)[C@@H]1CCc2nc(N(CCC=CCCCCCC(C)C)C(=O)[C@@H](O)CCSC)sc2C1,True,4.57478906803947
CCCCC/C=C\C=C\CN(C[C@@H](O)CC1(C#N)CCOCC1)[C@@](C)(CO)C(=O)OCCCCCCCCCCC(C)C,True,4.333261715622003
C/C=C(/C)CCCNC(=O)C(=O)N(C(=O)C(=O)N(C(=O)[C@H]1C[C@@H](O)C1)C1CCN(C2CCN(C(=O)C(O)O)CC2)CC1)[C@@H](CCCCCCCCCC)CCC(C)C,True,4.434047480084892
CC/C=C/CC/C=C/N(CC[C@H](O)CN(CC#CCCCC)C(CO)CO)C(=O)OC(C)(C)C,True,4.179693592622773
CCCC/C=C\[C@@H](C)N1CC(CO)(CO)[C@@](F)(C(=O)OC[C@H](C)[C@H](C)CCC)C1,True,4.753646465986482
C=C(C)CCCNC(=O)C(=O)N(C(=O)CN1[C@H](CO)CC[C@H]1CO)[C@H](C(=O)O[C@H](/C=C/CCCC)CC)C(C)C,True,4.700396388238554
CCCCC#CCCCCCCN(C(=O)C(=O)N[C@@H](CCCCCC)CCCCCCC)C(=O)C(=O)N(C[C@H](O)c1ccccn1)[C@H]1C[C@@H](O)[C@@H](O)C1,True,4.88806596010272
C=C/C=C/CCCCCCOC(=O)[C@@](C)(O)CN(CCCC/C=C\CC)[C@H](CO)[C@H]1CCCOC1,True,4.340900624208464
C=CCCCCN1CCN(Cc2ccc(C)cc2)[C@H](CC(=O)N(CCCC/C=C\C)C(CO)(CO)CO)C1=O,True,3.8109250191195
CCCCCCCCCCCCCC[C@@H](CC)N(C[C@H](O)CN(CCCCCCC(C)C)C(=O)c1cccc(O)n1)C[C@@H](O)Cn1cccn1,True,4.290207064703756
C#CCCCCCCOC(=O)[C@H](C1CCOCC1)N(CCCCCC/C=C\CCCC)C[C@H](O)CO,True,3.8766432978503484
CCCCCCCCCCCCCCOC(=O)CN(CC(=O)OC[C@H](CC)CCCCCCCC)C[C@@H](O)COCCCC,True,3.563895570580592
CCCCC/C=C/CCOC(=O)[C@@]12CN(Cc3nc(CCOC)no3)C[C@]1(C(=O)OC[C@H](C)CCCCCCC)C2,True,4.319176411804608
C=CCCCCCCCCCCCCCCCCOC(=O)C[C@@H]1CN(c2nnc([C@@H]3CCC(=O)N3CCCCCCCCCCCCCC)n2CC(C)(C)O)C[C@H]1O,True,4.479686971869132
C=C/C=C\CCCCCN(CC=CC=CCCCCCCCC)C(=O)C(=O)N(CCN1CCN(C(=O)C2CCCCC2)CC1)C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,True,4.732978794264214
CCCCCCC#COC(=O)[C@@H]1CC[C@@H](C(=O)O[C@H](CC)CCCCCCCCCCC)CN1C(=O)[C@H]1CCCN1C,True,4.232707938556145
C=CCC[C@@H](C)N1C[C@@H](N(CC[C@@H](C)CCCCCCCCCCC)C(=O)[C@H](O)C(C)(C)O)[C@@H](O)C1,True,4.451916611564361
CC/C=C/CC/C=C\CN(C[C@H](O)CO)[C@H](CC(=O)OC/C=C(\C)CCC)C(C)(C)C,True,4.159123792554897
C=C/C=C\CCCN(C[C@@H]1O[C@H](C(=O)N(C)Cc2ccncc2)[C@H](O)[C@H](O)[C@H]1O)C(=O)N(CCC)C[C@@H](C)CCCCCC,True,4.665980201921657
CCC/C=C\CN(CCC=CCCCCCCCCC)[C@@H]1[C@@H](O)[C@H](C)[C@@H](CO)O[C@H]1O,True,4.387638856653491
CCCC/C=C/C=C\COC(=O)[C@H](CC(O)O)NCCCCCCCCCCCCCCCCCCCCC,True,3.3692519018697773
C=C[C@@](C)(O)CC(=O)N(/C=C/CC/C=C/C)C[C@@H](O)CN(C(=O)C(=O)NCCCC[C@H](C)CCCCCCCCCC)c1cc(C)nc(CO)n1,True,4.8539151618867535
CCCCCCCCC=CCN(C[C@@H](O)Cn1cccn1)[C@H](CO)C(=O)OCCCCCCCCCCCCCCC,True,3.773209024512613
CCCCC=CCC=CCNC(=O)C(=O)N(CCC/C=C/CCCCCC)C(=O)C(=O)N(C[C@@H](O)CO)c1cc(CO)cc(C)n1,True,4.14641589297049
CCCCCC#CCN1CCN(Cc2ccc(C)cc2)[C@H](CC(=O)N(CC=CCCCCCCCCC)C(CO)(CO)CO)C1=O,True,3.978157664420194
CCCC/C=C\COC(=O)[C@@H]1C[C@@H](C(=O)O/C=C(\C)CCC=C(C)C)CN(C[C@@H](O)COC(C)C)C1,True,4.213549265288034
CCCCCCCCCCCC[C@H](CC)N(CCCC[C@H](C)CCCC(C)C)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c1C#N,True,4.557666305941587
CCCC[C@H](CC)CCCCOC(=O)[C@@H]1C[C@@H](C(=O)OC/C=C(/C)CCC)CN(C[C@H](COC)OC)C1,True,4.116819340466581
C#CCCCCCCCCOC(=O)C[C@](C)(O)CC(=O)N1CCCC12CN(C(=O)[C@@H]1C[C@H](O)CN1CCCC[C@H](CC)CCCC)C2,True,5.044506198675909
C#CCCCCCCOC(=O)C1(N(C(=O)CN2C[C@H](CO)[C@@H](O)C2)C(=O)C(=O)N[C@@H](C)C[C@@H](C)CCCCCCCC)CCCCC1,True,4.617188212900413
C=C[C@H](CO)N(/C=C\CC/C=C\C)C[C@](C)(O)C(=O)O/C=C/CCCC,True,4.638652201849065
CC=CCC[C@@H](CC)OC(=O)C[C@]1(N(CC=CCCCC)C[C@@H](O)C2(O)CCCC2)CCOC1,True,4.586652138107889
CC/C=C/CCCOC(=O)[C@H](C1CC1)N(/C=C\CCCCCC)C[C@@H](O)CO,True,3.917387861848466
C=CCCCCCCCCC[C@@H](C)OC(=O)[C@@H](CC(=O)N1CC[C@H](CNC(=O)CSCC(=O)OCC/C=C\CC)[C@H]1c1cccnc1)NC,True,4.480065213238985
C=C/C=C/CCCCN(CCCC[C@H](C)CCCCCCC)c1c(C(=O)OCC)ncn1C1CCN(C(=O)C2=C[C@@H](O)[C@@H](O)[C@H](O)C2)CC1,True,4.6261607451078035
C=C[C@@H](C[C@H](C)CC)N[C@]1(C(=O)OCCC/C=C\C(C)C)[C@H](O)[C@H]2C[C@@H](O)[C@H]1C2,True,5.645976300015777
C=CCCCCCCCCCN(C(=O)C(=O)N(C(=O)c1cc(O)nc2ncn(C)c12)[C@@H]1CN(CCC[C@H](C)O)C[C@H]1O)[C@H](CCCCCCCC)CCCCCCCCCC,True,5.016090692644216
CC/C=C/CC/C=C/N(CC=C(C)CCC)C(=O)C(=O)N(C[C@]1(O)CCN(C[C@H](C)O)C1)C(=O)CCc1c(C)ncnc1O,True,4.7579872466136495
CC/C=C\CCCCOC(=O)CC1(N(C[C@@H](O)CO)[C@@H](CC)CCCCCCC)CC1,True,3.841208625164148
C=CCCCCCCCCCCCOC(=O)[C@H](CO)N(C/C=C/CCCCCCC)C(=O)[C@@]1(O)CCCN(Cc2ccccc2)C1,True,3.9270612420475866
CCCCC=C[C@@H](C)COC(=O)Cn1cc(CCN(CCCCCCCCC)C(CO)CO)nn1,True,3.5471276232191755
CC/C=C/C/C=C/CCN(C[C@@H](O)CO)[C@@H](Cc1cncs1)C(=O)OCC/C=C\CCCCCCC,True,4.11914456745453
CCCCC[C@H](C)CCCCN(C(=O)[C@@H]1C[C@H](O)CN1CCCCC=C(C)CC)[C@H]1[C@@H]2COC[C@H]1CN(C(=O)c1cc(O)ccc1O)C2,True,5.491201738828441
C/C=C(\C)CCCOC(=O)C(C)(C)N1CCN(C(=O)C(=O)N2CC[C@@H](C(=O)OC[C@H](C)CCC[C@H](C)CCCC)[C@@H](C)C2)CC1,True,4.434554145913957
CC(C)=CCCCNC(=O)C(=O)N(C(=O)CC1(O)CN(CCC/C=C/C(C)C)C1)C(CO)CO,True,3.5825449132176077
C/C=C/CCCOC(=O)C1CCC(O)(C[C@H](O)CN(C)CCC(=O)NC(=O)N(CCCCCCCC)CC(C)(C)CC)CC1,True,3.9118540220597584
